OrganizationUnitID,OrganizationUnitCode,OrganizationUnitName,DisplayStatusTypeID,OrganizationUnitHierarchyID,HierarchyLevel,HierarchyString,Administrator_PersonID,Level0,Level1,Level2,Level3,Level4,Level5,Level0_Name,Level1_Name,Level2_Name,Level3_Name,Level4_Name,Level5_Name,Level0_ID,Level1_ID,Level2_ID,Level3_ID,Level4_ID,Level5_ID
BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,UNIV,University of Pennsylvania,1,0x58,1,/1/,NULL,NULL,UNIV,NULL,NULL,NULL,NULL,NULL,University of Pennsylvania,NULL,NULL,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,NULL,NULL,NULL,NULL
911F5156-DD04-4248-8264-C30E22D2700F,00XX,General University Parent,1,0x5AC0,2,/1/1/,NULL,NULL,UNIV,00XX,NULL,NULL,NULL,NULL,University of Pennsylvania,General University Parent,NULL,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,NULL,NULL,NULL
C26E3BD4-7F03-44E2-A60E-B36C02191DE6,0000,General University Org 0000,1,0x5AD6,3,/1/1/1/,NULL,NULL,UNIV,00XX,0000,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Org 0000,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,C26E3BD4-7F03-44E2-A60E-B36C02191DE6,NULL,NULL
18566D17-DD8B-44C1-8AAC-DD5E7C500D14,0001,General University,1,0x5ADA,3,/1/1/2/,NULL,NULL,UNIV,00XX,0001,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,18566D17-DD8B-44C1-8AAC-DD5E7C500D14,NULL,NULL
8B1CD415-6538-461B-89FC-924C9089A322,0002,General University Budget,1,0x5ADE,3,/1/1/3/,NULL,NULL,UNIV,00XX,0002,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Budget,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,8B1CD415-6538-461B-89FC-924C9089A322,NULL,NULL
07885ED0-49B0-4840-99A0-F228BC9E4B92,0003,General University Provost,1,0x5AE1,3,/1/1/4/,NULL,NULL,UNIV,00XX,0003,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Provost,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,07885ED0-49B0-4840-99A0-F228BC9E4B92,NULL,NULL
033361BA-7BE4-4ED3-8BB2-FD25136FB92F,0004,General University Treasurer,1,0x5AE3,3,/1/1/5/,NULL,NULL,UNIV,00XX,0004,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Treasurer,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,033361BA-7BE4-4ED3-8BB2-FD25136FB92F,NULL,NULL
D3457922-1FD8-4A56-8493-077DF6FA40CD,0005,General University Comptroller,1,0x5AE5,3,/1/1/6/,NULL,NULL,UNIV,00XX,0005,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Comptroller,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,D3457922-1FD8-4A56-8493-077DF6FA40CD,NULL,NULL
AA21B205-C0DD-4927-B351-66D382C60657,0006,General University Student Fin Service,1,0x5AE7,3,/1/1/7/,NULL,NULL,UNIV,00XX,0006,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Student Fin Service,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,AA21B205-C0DD-4927-B351-66D382C60657,NULL,NULL
4412A7AB-257B-4303-AA10-29AC902904E9,0007,General University EB Pool,1,0x5AE880,3,/1/1/8/,NULL,NULL,UNIV,00XX,0007,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University EB Pool,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,4412A7AB-257B-4303-AA10-29AC902904E9,NULL,NULL
F28474EF-C08B-4C63-954F-AF317D57E53A,0008,General University Risk Management,1,0x5AE980,3,/1/1/9/,NULL,NULL,UNIV,00XX,0008,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Risk Management,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,F28474EF-C08B-4C63-954F-AF317D57E53A,NULL,NULL
ABFE8147-A166-4A42-8C54-139C0FCF3D3F,0009,General University President's Office,1,0x5AEA80,3,/1/1/10/,NULL,NULL,UNIV,00XX,0009,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University President's Office,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,ABFE8147-A166-4A42-8C54-139C0FCF3D3F,NULL,NULL
6CADE64C-1D19-419A-B020-13D04C225023,0012,University City Associates,1,0x5AEB80,3,/1/1/11/,NULL,NULL,UNIV,00XX,0012,NULL,NULL,NULL,University of Pennsylvania,General University Parent,University City Associates,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,6CADE64C-1D19-419A-B020-13D04C225023,NULL,NULL
48036719-B496-4E71-A737-777C720CA3A7,0016,Sansom Common,1,0x5AEC80,3,/1/1/12/,NULL,NULL,UNIV,00XX,0016,NULL,NULL,NULL,University of Pennsylvania,General University Parent,Sansom Common,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,48036719-B496-4E71-A737-777C720CA3A7,NULL,NULL
6792BA4D-DA75-419F-9F07-3EDAD4B0C855,0019,Inn at Penn,1,0x5AED80,3,/1/1/13/,NULL,NULL,UNIV,00XX,0019,NULL,NULL,NULL,University of Pennsylvania,General University Parent,Inn at Penn,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,6792BA4D-DA75-419F-9F07-3EDAD4B0C855,NULL,NULL
5C8FFD63-D486-414E-8206-35376132ED24,0020,General University Investment Services,1,0x5AEE80,3,/1/1/14/,NULL,NULL,UNIV,00XX,0020,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Investment Services,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,5C8FFD63-D486-414E-8206-35376132ED24,NULL,NULL
82843656-FDAA-4278-B588-0BF1B4DA001A,0021,Sheraton Hotel,1,0x5AEF80,3,/1/1/15/,NULL,NULL,UNIV,00XX,0021,NULL,NULL,NULL,University of Pennsylvania,General University Parent,Sheraton Hotel,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,82843656-FDAA-4278-B588-0BF1B4DA001A,NULL,NULL
19CF6F78-5322-4576-A1C3-6A3A4E20F033,0023,General University-Other Business Services,1,0x5AF044,3,/1/1/16/,NULL,NULL,UNIV,00XX,0023,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University-Other Business Services,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,19CF6F78-5322-4576-A1C3-6A3A4E20F033,NULL,NULL
6107BE6D-7122-4457-981F-3F6705848CD8,0024,General University Real Estate,1,0x5AF04C,3,/1/1/17/,NULL,NULL,UNIV,00XX,0024,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Real Estate,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,6107BE6D-7122-4457-981F-3F6705848CD8,NULL,NULL
C63386DB-7954-40F8-A1E1-F80C7ED545D2,0028,General University Independent Operations,1,0x5AF054,3,/1/1/18/,NULL,NULL,UNIV,00XX,0028,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Independent Operations,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,C63386DB-7954-40F8-A1E1-F80C7ED545D2,NULL,NULL
0A647348-2703-4DEB-BD33-EE0AE4CD4AB6,0029,General University Sales and Services,1,0x5AF05C,3,/1/1/19/,NULL,NULL,UNIV,00XX,0029,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Sales and Services,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,0A647348-2703-4DEB-BD33-EE0AE4CD4AB6,NULL,NULL
6355399C-1306-4C6B-85CA-CAAB9279898B,0033,General University Property,1,0x5AF064,3,/1/1/20/,NULL,NULL,UNIV,00XX,0033,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Property,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,6355399C-1306-4C6B-85CA-CAAB9279898B,NULL,NULL
F8917981-DDCB-464C-9ED0-3879DC575C8F,0034,General University Research Services,1,0x5AF06C,3,/1/1/21/,NULL,NULL,UNIV,00XX,0034,NULL,NULL,NULL,University of Pennsylvania,General University Parent,General University Research Services,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,F8917981-DDCB-464C-9ED0-3879DC575C8F,NULL,NULL
8900608B-49D8-45F6-9BBB-F4915E3061AF,0037,University Lease Accounting,1,0x5AF074,3,/1/1/22/,NULL,NULL,UNIV,00XX,0037,NULL,NULL,NULL,University of Pennsylvania,General University Parent,University Lease Accounting,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,8900608B-49D8-45F6-9BBB-F4915E3061AF,NULL,NULL
ADBEEEF1-6678-4502-9991-CC8C48A9BD43,GUBO,GU Managed by Budget Office,1,0x5AF07C,3,/1/1/23/,NULL,NULL,UNIV,00XX,GUBO,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by Budget Office,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,ADBEEEF1-6678-4502-9991-CC8C48A9BD43,NULL,NULL
18ECFF6C-659B-4611-B6D5-43AB879F51A7,GUBS,GU Managed by Business Services,1,0x5AF0C4,3,/1/1/24/,NULL,NULL,UNIV,00XX,GUBS,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by Business Services,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,18ECFF6C-659B-4611-B6D5-43AB879F51A7,NULL,NULL
1800EF3D-6A8F-406E-8727-ADD370527153,GUDO,GU Disabled Orgs,1,0x5AF0CC,3,/1/1/25/,NULL,NULL,UNIV,00XX,GUDO,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Disabled Orgs,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,1800EF3D-6A8F-406E-8727-ADD370527153,NULL,NULL
459E58CC-B263-44EA-B9D1-48A28D232145,GUFN,GU Managed by Finance,1,0x5AF0D4,3,/1/1/26/,NULL,NULL,UNIV,00XX,GUFN,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by Finance,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,459E58CC-B263-44EA-B9D1-48A28D232145,NULL,NULL
46A59690-2000-435E-8CCB-8BCDF5BC6C25,GUFR,GU Managed by FRES,1,0x5AF0DC,3,/1/1/27/,NULL,NULL,UNIV,00XX,GUFR,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by FRES,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,46A59690-2000-435E-8CCB-8BCDF5BC6C25,NULL,NULL
CEEE2B70-3885-4E58-951D-161F37C8D2DC,GUHR,GU Managed by Human Resources,1,0x5AF0E4,3,/1/1/28/,NULL,NULL,UNIV,00XX,GUHR,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by Human Resources,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,CEEE2B70-3885-4E58-951D-161F37C8D2DC,NULL,NULL
2909B72C-AD9F-4E99-8024-EFD635120A9C,GUPR,GU Managed by Provost,1,0x5AF0EC,3,/1/1/29/,NULL,NULL,UNIV,00XX,GUPR,NULL,NULL,NULL,University of Pennsylvania,General University Parent,GU Managed by Provost,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,2909B72C-AD9F-4E99-8024-EFD635120A9C,NULL,NULL
6CAFDEF4-0CD3-4180-B641-A984AB68DA8D,HRS,Human Resources Services Parent,1,0x5AF0F4,3,/1/1/30/,NULL,NULL,UNIV,00XX,HRS,NULL,NULL,NULL,University of Pennsylvania,General University Parent,Human Resources Services Parent,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,6CAFDEF4-0CD3-4180-B641-A984AB68DA8D,NULL,NULL
655A2E63-F232-48F1-B388-EA842D095E74,SUSP,Suspense-No Org or Org Unknown,1,0x5AF0FC,3,/1/1/31/,NULL,NULL,UNIV,00XX,SUSP,NULL,NULL,NULL,University of Pennsylvania,General University Parent,Suspense-No Org or Org Unknown,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,911F5156-DD04-4248-8264-C30E22D2700F,655A2E63-F232-48F1-B388-EA842D095E74,NULL,NULL
84494D00-58BD-4405-8AD0-F58ACBAE6A44,02XX,School of Arts and Sciences Parent,1,0x5B40,2,/1/2/,NULL,NULL,UNIV,02XX,NULL,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,NULL,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,NULL,NULL,NULL
202C9C34-81C4-4723-B386-B356DD5CA3F3,0101,Anthropology,1,0x5B56,3,/1/2/1/,NULL,NULL,UNIV,02XX,0101,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Anthropology,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,202C9C34-81C4-4723-B386-B356DD5CA3F3,NULL,NULL
B91520B1-935C-4586-9C30-EBC2E4356A6B,0103,Biology,1,0x5B5A,3,/1/2/2/,NULL,NULL,UNIV,02XX,0103,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Biology,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,B91520B1-935C-4586-9C30-EBC2E4356A6B,NULL,NULL
A0A0D444-11F9-4996-90D6-47AA1F16A88B,0104,Chemistry,1,0x5B5E,3,/1/2/3/,NULL,NULL,UNIV,02XX,0104,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Chemistry,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,A0A0D444-11F9-4996-90D6-47AA1F16A88B,NULL,NULL
465A2646-565A-47CD-8618-5C374B2BBA83,0105,Classical Studies,1,0x5B61,3,/1/2/4/,NULL,NULL,UNIV,02XX,0105,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Classical Studies,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,465A2646-565A-47CD-8618-5C374B2BBA83,NULL,NULL
7CFF5674-C2B7-41E9-9249-1EF121870AB5,0106,Economics,1,0x5B63,3,/1/2/5/,NULL,NULL,UNIV,02XX,0106,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Economics,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,7CFF5674-C2B7-41E9-9249-1EF121870AB5,NULL,NULL
BCCEBE53-1A52-4ECE-8CE6-238FC88CE8C1,0107,English,1,0x5B65,3,/1/2/6/,NULL,NULL,UNIV,02XX,0107,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,English,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,BCCEBE53-1A52-4ECE-8CE6-238FC88CE8C1,NULL,NULL
0EBCF40F-ADB8-4669-BA83-FBB7921EF057,0108,Folklore and Folklife,1,0x5B67,3,/1/2/7/,NULL,NULL,UNIV,02XX,0108,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Folklore and Folklife,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,0EBCF40F-ADB8-4669-BA83-FBB7921EF057,NULL,NULL
0FB0EBBC-2AF0-4158-87B9-9561491F4CE3,0109,Earth and Environmental Science,1,0x5B6880,3,/1/2/8/,NULL,NULL,UNIV,02XX,0109,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Earth and Environmental Science,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,0FB0EBBC-2AF0-4158-87B9-9561491F4CE3,NULL,NULL
A495EE5C-D3A2-4A78-A8A2-A37B73429F83,0110,Germanic Languages and Literatures,1,0x5B6980,3,/1/2/9/,NULL,NULL,UNIV,02XX,0110,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Germanic Languages and Literatures,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,A495EE5C-D3A2-4A78-A8A2-A37B73429F83,NULL,NULL
D3112988-EAD8-4D30-81A3-9A40D10B9613,0111,History,1,0x5B6A80,3,/1/2/10/,NULL,NULL,UNIV,02XX,0111,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,History,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,D3112988-EAD8-4D30-81A3-9A40D10B9613,NULL,NULL
9FA03C45-67ED-4914-AC82-77460F53D3AD,0112,History of Art,1,0x5B6B80,3,/1/2/11/,NULL,NULL,UNIV,02XX,0112,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,History of Art,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,9FA03C45-67ED-4914-AC82-77460F53D3AD,NULL,NULL
7F52A293-6673-4E09-AA5C-564671EF9EEE,0113,History and Sociology of Science,1,0x5B6C80,3,/1/2/12/,NULL,NULL,UNIV,02XX,0113,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,History and Sociology of Science,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,7F52A293-6673-4E09-AA5C-564671EF9EEE,NULL,NULL
4D6751FB-75C3-4A6A-A3D5-05B7C2FCC629,0114,Linguistics,1,0x5B6D80,3,/1/2/13/,NULL,NULL,UNIV,02XX,0114,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Linguistics,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,4D6751FB-75C3-4A6A-A3D5-05B7C2FCC629,NULL,NULL
DD08D2EB-8DC3-4005-9A17-D62A5402F221,0115,Mathematics,1,0x5B6E80,3,/1/2/14/,NULL,NULL,UNIV,02XX,0115,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Mathematics,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,DD08D2EB-8DC3-4005-9A17-D62A5402F221,NULL,NULL
242E8779-BB59-493A-BF24-289286660429,0116,Music,1,0x5B6F80,3,/1/2/15/,NULL,NULL,UNIV,02XX,0116,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Music,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,242E8779-BB59-493A-BF24-289286660429,NULL,NULL
30D3CA0A-375E-4382-B750-2408DFA6C56A,0117,Philosophy,1,0x5B7044,3,/1/2/16/,NULL,NULL,UNIV,02XX,0117,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Philosophy,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,30D3CA0A-375E-4382-B750-2408DFA6C56A,NULL,NULL
11E159BF-5EA1-4A50-BD9C-4EEE4B505590,0118,Physics and Astronomy,1,0x5B704C,3,/1/2/17/,NULL,NULL,UNIV,02XX,0118,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Physics and Astronomy,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,11E159BF-5EA1-4A50-BD9C-4EEE4B505590,NULL,NULL
98C9B843-DECD-473E-9716-70850D241D34,0119,Political Science,1,0x5B7054,3,/1/2/18/,NULL,NULL,UNIV,02XX,0119,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Political Science,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,98C9B843-DECD-473E-9716-70850D241D34,NULL,NULL
1A6551D9-5546-439E-943C-A765AAC39671,0120,Psychology,1,0x5B705C,3,/1/2/19/,NULL,NULL,UNIV,02XX,0120,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Psychology,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,1A6551D9-5546-439E-943C-A765AAC39671,NULL,NULL
0B9813FA-54C6-4FAE-B4FF-FED2B65CDF14,0121,Religious Studies,1,0x5B7064,3,/1/2/20/,NULL,NULL,UNIV,02XX,0121,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Religious Studies,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,0B9813FA-54C6-4FAE-B4FF-FED2B65CDF14,NULL,NULL
C752D1A6-385F-4EA2-9AD9-015EEE9B3F71,0122,Romance Languages,1,0x5B706C,3,/1/2/21/,NULL,NULL,UNIV,02XX,0122,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Romance Languages,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,C752D1A6-385F-4EA2-9AD9-015EEE9B3F71,NULL,NULL
A4C6881F-8AFD-4FBE-9618-7990BAF9E07B,0123,South Asia Studies,1,0x5B7074,3,/1/2/22/,NULL,NULL,UNIV,02XX,0123,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,South Asia Studies,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,A4C6881F-8AFD-4FBE-9618-7990BAF9E07B,NULL,NULL
669E4304-547F-4B5B-99E8-0E01DBDEC2C8,0124,Russian and East European Studies,1,0x5B707C,3,/1/2/23/,NULL,NULL,UNIV,02XX,0124,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Russian and East European Studies,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,669E4304-547F-4B5B-99E8-0E01DBDEC2C8,NULL,NULL
858DC4B8-CE20-4D20-8F85-D0C76C513A55,0125,Sociology,1,0x5B70C4,3,/1/2/24/,NULL,NULL,UNIV,02XX,0125,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Sociology,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,858DC4B8-CE20-4D20-8F85-D0C76C513A55,NULL,NULL
89C0706E-ADB2-4A6F-A6FA-F6947C2060C6,0126,Criminology,1,0x5B70CC,3,/1/2/25/,NULL,NULL,UNIV,02XX,0126,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Criminology,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,89C0706E-ADB2-4A6F-A6FA-F6947C2060C6,NULL,NULL
7E70BBEA-7FF2-4966-8451-81608836A394,0127,Near Eastern Languages and Culture,1,0x5B70D4,3,/1/2/26/,NULL,NULL,UNIV,02XX,0127,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Near Eastern Languages and Culture,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,7E70BBEA-7FF2-4966-8451-81608836A394,NULL,NULL
17541814-C34C-46AC-97AA-72EA3230FF95,0128,East Asian Languages and Culture,1,0x5B70DC,3,/1/2/27/,NULL,NULL,UNIV,02XX,0128,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,East Asian Languages and Culture,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,17541814-C34C-46AC-97AA-72EA3230FF95,NULL,NULL
49840C6F-60F1-40CC-B14D-7B1E3F9150E3,0129,Africana Studies,1,0x5B70E4,3,/1/2/28/,NULL,NULL,UNIV,02XX,0129,NULL,NULL,NULL,University of Pennsylvania,School of Arts and Sciences Parent,Africana Studies,NULL,NULL,NULL,BE3EF939-45C3-4F95-AA5C-CA51135D9F6B,84494D00-58BD-4405-8AD0-F58ACBAE6A44,49840C6F-60F1-40CC-B14D-7B1E3F9150E3,NULL,NULL
